,Comments,Ratings
1852,"Bought this from seller ""Appario Retail"" at a discount during a sale. Genuine SanDisk pen drive. I have used many of these in varying capacities and they are pretty good. One even survived a round in the washing machine when I forgot it in my jeans pocket and still works!

CAUTION: Earlier had bought the same thing from seller ""hindu guru goyal"" because of attractive pricing but sent a fake pen drive and had to return... best to avoid that seller.",5.0
1853,This Pendrive Makes my Windows 10 ISO Bootable by Rufus In just 7 Minutes and Its Transfer Files Speed is Upto 60 to 70MB/PS,5.0
1854,"Hi all ,
Wantes to get something cheap as laptop was giving problems so needed a cheap pendrive for bootable os purpose and i got this sandisk pensrive at 279 in lightening deal. Its working super awesome according to my purpose easy to plug and use .

Pros - best for low purpose use as well as having data stored in a portable place .
Easy to carry anywhere.

Cons -speed is little slow as it is old model but it is a great buy considering price of 279 and 16gb and fullfills multipurpose .

Colashooter",5.0
1855,"I am using these since a very long time (several years).

They may break if used carelessly. But in so many years i have seen only a few going defective.

I connect it on many machines daily. But it keeps working for many years.

Purchase it. It is nice",5.0
1856,"Nice products
Has almost the same size as labelled on the pendrive
Can copy and share date with a much better speed
Easy to handle and doesn't get spoiled much faster
It is hard and durable
It would definitely be helpful to you
It worth money
The data transferring speed was awesome
Also has a six month warranty for this product
Anyway I am satisfied with this product and if this review was useful to you then please vote helpful below this review box
Amazon once again proved its quality",5.0
1857,If you buy this usb drive outside they will cost you 200rs more.But value for money and it's sandisk as well.The only issue is its usb 2.0 not 3.0.I have a 3.0 drive in my opinion it's faster transforming files.But if you on a tight budget I would recommend this.,5.0
1858,"This 32 Gb pendrive its just amazing, small and easy to carry, the transfer rates are very good.

The secured vault software that comes with it is an incing on the cake. Its password protected and u can save all ur private files in the vault, so even if u lend ur pendrive to someone u dont have to bother of removing those private files and saving somewhere else :)

I recommend this sandisk pen drive to all and amazon service is the best, giving tough competition to other big e-commerce sites, well done.Very good product handling .",5.0
1859,"A great little USB with fast speeds and high storage for a relatively low price.
My own complaint is that the USB is surprisingly tiny. I thought it would be a normal sized pen drive. But honestly it's more like a micro-usb. It's about an inch and a half. It might be the smallest USB I've ever owned. I'm always worried that I'm going to misplace it.
But other than nitpick, what you see is what you get. Not a thing wrong with this product.",5.0
1860,"This is my 4th sandisk cruiser & like earlier ones, it works very well. The transfer speeds are good especially once it's formatted to NTFS from FAT32. Build quality for a plastic one is good. Overall a value for money despite some price rise compared to earlier.
Delivery & service by amazon was excellent.",5.0
1861,Sandisk has a strong hold in storage market and its super slim and able to transfer data in high speed range. Provides long warranty period. Has a lot of space for large files. Must buy,5.0
1862,"The pendrive is simply perfect for the price and is a value for money product.
The storage capacity is great , as mentioned.
Yes the pendrive is versatile and fast to store an transfer even large files.
Over all its a 10 on 10",5.0
1863,"This pen drive is a cheaper alternative to other pen drives, I would say cheapest. Only drawback is it supports only USB2.0 and the transfer rate is a bit slower. I don't mind waiting for 1 or 2 minutes extra for the file transfer. Got this for Rs.369, definitely lower than the usual electronics vendor from whom I purchase. If you are looking for cheaper and durable pen drive, this will be a better bet.",5.0
1864,"The Pen-drive is very easy to handle due to its compact size, and fits sturdily into the mating USB connector. The only care that needs to be taken is to somehow cover and protect its open USB-A connector pins from exposure to dirt, dust as well as liquids to prevent deterioration of contact quality.",5.0
1865,"I got around 114 GB of space innit, its a good product overall but I couldn't transfer my game because it couldn't transfer a 3GB file, it said the file is too big, I don't know whether it's because of my PC or because it has a limit, but I lost it even before I could find a solution, May it be in fine condition, R.I.P😢",5.0
1866,Write speeds is around 5-6Mbps and read speed is max. 30mbps. Using it with Sony Xplod car audio system. No playback delay is found when lossless music files is being fast forwarded due to high read speeds of this pendrive. The design is good and product is lightweight. You can go for it.,5.0
1867,SanDisk Cruzer Blade SDCZ50-016G-135 16GB USB 2.0 Pen Drive is one of best pendrive series of of sandisk. I baught the item just at INR_259. But the price is higher in Amazon than the local market. The old stock product was sent to me.,5.0
1868,Not still used but already using sandisk products & pendrives from years & years but not still found any issue in sandisk products as sandisk has always maintained quality with performance for his products so a trusted brand.,5.0
1869,"First of all, it has a good read and write speed which makes file tranfer very fast and easy. Also, it has a plastic body which makes it lighter than other flash drives and can be easily kept in the pocket.It also offers a 1 year warranty.
I rated this pendrive out of 10 on the basis of some Aspects like -
1. Storage Capacity 9.5/10
2. Versatility 10/10
3. Money Value 10/10
Thank You.",5.0
1870,"Brought Cruzer Blade with storage capacity16 GB 2.0 from KBK International for 335₹ on 21 Jan, 2016. Writing review on 15 Aug,2021. Was right money at those day & value for money 6 years , still working good with 2.0 rated speed. Not failed,Corrupted Formatted many times . Just care of top long plastic on the usb mouth. Still working great.",5.0
